second,family,mature,births,max_generation,changed_births,late_births
1720,1,0,72,16,72,9
1720,2,0,21,11,21,2
1720,3,0,3,1,2,0
1730,0,36,569,40,558,383
1730,1,0,72,16,72,9
1730,2,0,21,11,21,2
1730,3,0,3,1,2,0
1740,0,36,573,41,562,387
1740,1,0,72,16,72,9
1740,2,0,21,11,21,2
1740,3,0,3,1,2,0
1750,0,31,578,41,567,392
1750,1,0,72,16,72,9
1750,2,0,21,11,21,2
1750,3,0,3,1,2,0
1760,0,35,583,41,572,397
1760,1,0,72,16,72,9
1760,2,0,21,11,21,2
1760,3,0,3,1,2,0
1770,0,33,587,41,576,401
1770,1,0,72,16,72,9
1770,2,0,21,11,21,2
1770,3,0,3,1,2,0
1780,0,31,590,41,579,404
1780,1,0,72,16,72,9
1780,2,0,21,11,21,2
1780,3,0,3,1,2,0
1790,0,32,596,41,585,410
1790,1,0,72,16,72,9
1790,2,0,21,11,21,2
1790,3,0,3,1,2,0
1799,0,31,601,41,590,415
1799,1,0,72,16,72,9
1799,2,0,21,11,21,2
1799,3,0,3,1,2,0
